campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage,campaign_duration_days,budget_utilization,revenue_per_impression,revenue_per_click,cost_efficiency_ratio,lead_to_conversion_rate,profit,profit_margin,is_profitable,campaign_month,campaign_quarter,roi_category,budget_tier,performance_score
CAMP_5177,Cyber Monday Conversion Push - SEO 2024,Conversion,SEO,Mid-Age 35-50,Europe,2024-05-01,2024-07-30,6152.56,5170.82,119756,6777,276,97,31954.19,5.659,1.4313,0.76,53.31,66.64,Completed,Q2,2024,5.0,82.71,12.72,517.97,90,84.04,0.2668,4.72,6.18,35.14,26783.37,83.82,True,May,2,Exceptional (300%+),Small (5K-25K),9.96
CAMP_4617,Autumn Retention - SEO 2024,Retention,SEO,Mid-Age 35-50,Latin America,2024-02-12,2024-02-26,5743.27,5064.03,107653,3904,180,87,36529.71,3.6265,2.2285,1.3,58.21,72.76,Completed,Q1,2024,2.8,89.07,3.79,621.36,14,88.17,0.3393,9.36,7.21,48.33,31465.68,86.14,True,February,1,Exceptional (300%+),Small (5K-25K),10.17
CAMP_5275,Product Launch Win-back - Facebook Ads 2022,Re-engagement,Facebook Ads,Students,Asia Pacific,2022-10-17,2022-11-07,12252.38,10572.67,704547,6370,264,19,826.01,0.9041,0.2983,1.66,556.46,695.58,Completed,Q4,2022,3.5,86.28,4.76,-92.19,21,86.29,0.0012,0.13,0.08,7.2,-9746.66,-1179.97,False,October,4,Negative ROI,Small (5K-25K),1.31
CAMP_1566,New Year Conversion Push - Affiliate 2023,Conversion,Affiliate,Young Adults 18-25,Asia Pacific,2023-07-29,2023-10-12,17801.1,13946.23,649485,15225,369,139,14698.95,2.3442,0.913,0.92,100.33,125.41,Active,Q3,2023,3.9,71.97,10.1,5.4,75,78.34,0.0226,0.97,1.05,37.67,752.72,5.12,True,July,3,Low (0-50%),Small (5K-25K),4.13
CAMP_8658,Upsell Brand Awareness - Facebook Ads 2022,Brand Awareness,Facebook Ads,Parents,North America,2022-07-18,2022-09-01,15836.64,3552.11,110053,1986,31,4,7097.6,1.8046,0.2014,1.79,888.03,1110.04,Cancelled,Q3,2022,2.2,75.61,18.19,99.81,45,22.43,0.0645,3.57,2.0,12.9,3545.49,49.95,True,July,3,Medium (50-150%),Small (5K-25K),2.63
CAMP_8189,Summer Conversion Push - SEO 2024,Conversion,SEO,Professionals 25-35,Africa,2024-05-10,2024-06-24,43008.04,26578.99,670903,29285,1400,655,401982.27,4.365,2.2366,0.91,40.58,50.72,Active,Q2,2024,4.6,58.915800000000004,19.97239999999998,1412.41,45,61.8,0.5992,13.73,15.12,46.79,375403.28,93.39,True,May,2,Exceptional (300%+),Medium (25K-100K),13.84
CAMP_5651,Winter Conversion Push - Google Ads 2022,Conversion,Google Ads,Mid-Age 35-50,Asia Pacific,2022-07-18,2022-12-15,11225.78,11787.07,84708,3880,211,114,18328.91,4.5804,2.9381,3.04,103.4,129.25,Completed,Q3,2022,2.7,77.85,8.26,55.5,150,105.0,0.2164,4.72,1.56,54.03,6541.84,35.69,True,July,3,Medium (50-150%),Small (5K-25K),10.22
CAMP_3954,Evergreen Conversion Push - Email 2023,Conversion,Email,Parents,North America,2023-12-03,2024-04-01,12710.03,10173.0,359633,12612,528,287,151530.33,3.5069,2.2756,0.81,35.45,44.31,Completed,Q4,2023,4.4,90.87,3.34,1389.53,120,80.04,0.4213,12.01,14.9,54.36,141357.33,93.29,True,December,4,Exceptional (300%+),Small (5K-25K),13.09
CAMP_9430,Brand Refresh Brand Awareness - Content Marketing 2024,Brand Awareness,Content Marketing,Professionals 25-35,Latin America,2024-03-27,2024-09-23,3923.55,3503.97,131569,2417,68,7,920.7,1.8371,0.2896,1.45,500.57,625.71,Completed,Q1,2024,4.0,92.0,7.5,-73.72,180,89.31,0.007,0.38,0.26,10.29,-2583.27,-280.58,False,March,1,Negative ROI,Micro (<5K),2.17
CAMP_0778,Monsoon Conversion Push - Content Marketing 2024,Conversion,Content Marketing,Young Adults 18-25,North America,2024-08-21,2025-01-18,12573.71,9974.18,358945,4698,405,90,33966.89,1.3088,1.9157,2.12,110.82,138.52,Completed,Q3,2024,3.8,77.03,14.49,240.55,150,79.33,0.0946,7.23,3.41,22.22,23992.71,70.64,True,August,3,High (150-300%),Small (5K-25K),6.1
CAMP_4263,Festive Conversion Push - Email 2024,Conversion,Email,Students,Europe,2024-11-26,2024-12-26,8368.29,7132.34,376832,11261,1031,373,78007.71,2.9883,3.3123,0.63,19.12,23.9,Completed,Q4,2024,4.0,68.7,16.51,993.72,30,85.23,0.207,6.93,10.94,36.18,70875.37,90.86,True,November,4,Exceptional (300%+),Small (5K-25K),13.17
CAMP_9176,Loyalty Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Professionals 25-35,North America,2022-04-13,2022-05-28,21825.62,4702.21,165462,2818,61,61,112.0422,1.7031,2.1647,1.67,77.09,96.36,Cancelled,Q2,2022,2.9,89.6,5.08,-97.62,45,21.54,0.0007,0.04,0.02,100.0,-4590.17,-4096.82,False,April,2,Negative ROI,Small (5K-25K),5.64
CAMP_3444,Winter Conversion Push - Instagram Ads 2022,Brand Awareness,Facebook Ads,Professionals 25-35,North America,2022-03-18,2022-04-01,8831.27,7385.39,358215,6399,210,32,6262.43,1.7864,0.5001,1.15,230.79,288.49,Completed,Q1,2022,3.6,73.99,12.0,-15.21,14,83.63,0.0175,0.98,0.85,15.24,-1122.96,-17.93,False,March,1,Negative ROI,Small (5K-25K),2.76
CAMP_8174,Black Friday Lead Gen - Content Marketing 2022,Lead Generation,Content Marketing,Professionals 25-35,Europe,2022-11-28,2023-02-11,122515.91,98578.77,2093925,51433,2569,973,167514.38,2.4563,1.8918,1.92,101.31,126.64,Completed,Q4,2022,3.6,80.48,7.34,69.93,75,80.46,0.08,3.26,1.7,37.87,68935.61,41.15,True,November,4,Medium (50-150%),Large (100K-250K),6.39
CAMP_8040,Holiday Brand Awareness - Social Media 2023,Brand Awareness,Social Media,Young Adults 18-25,Middle East,2023-10-14,2023-10-21,38313.84,34735.68,3233242,33012,369,88,6020.77,1.021,0.2666,1.05,394.72,493.4,Completed,Q4,2023,3.3,75.93,15.71,-82.67,7,90.66,0.0019,0.18,0.17,23.85,-28714.91,-476.93,False,October,4,Negative ROI,Medium (25K-100K),1.38
CAMP_4773,Upsell Win-back - Affiliate 2023,Re-engagement,Affiliate,Students,Asia Pacific,2023-04-14,2023-08-12,21421.67,18959.64,681355,15527,691,103,7214.73,2.2788,0.6634,1.22,184.07,230.09,Completed,Q2,2023,3.4,85.76,3.77,-61.95,120,88.51,0.0106,0.46,0.38,14.91,-11744.91,-162.79,False,April,2,Negative ROI,Small (5K-25K),3.32
CAMP_1041,Cyber Monday Retention - Affiliate 2022,Retention,Affiliate,Students,North America,2022-11-22,2023-02-20,10860.94,1683.45,84814,1723,79,18,2501.58,2.0315,1.0447,0.98,93.52,116.9,Cancelled,Q4,2022,3.8,81.37,6.37,48.6,90,15.5,0.0295,1.45,1.49,22.78,818.13,32.7,True,November,4,Low (0-50%),Small (5K-25K),4.28
CAMP_5644,Spring Brand Awareness - Instagram Ads 2023,Brand Awareness,Instagram Ads,Parents,Europe,2023-03-26,2023-04-16,13289.32,12441.52,1046141,9346,114,8,1257.54,0.8934,0.0856,1.33,1555.19,1943.99,Active,Q1,2023,4.0,75.36,7.92,-89.89,21,93.62,0.0012,0.13,0.1,7.02,-11183.98,-889.35,False,March,1,Negative ROI,Small (5K-25K),0.89
CAMP_9878,New Year Brand Awareness - Instagram Ads 2024,Brand Awareness,Instagram Ads,Parents,Asia Pacific,2024-11-20,2025-01-19,16787.69,17025.09,981904,12429,183,42,3477.82,1.2658,0.3379,1.37,405.36,506.7,Completed,Q4,2024,2.6,83.15,12.48,-79.57,60,101.41,0.0035,0.28,0.2,22.95,-13547.27,-389.53,False,November,4,Negative ROI,Small (5K-25K),1.75
CAMP_7150,Holiday Brand Awareness - Email 2024,Brand Awareness,Email,Professionals 25-35,Middle East,2024-06-18,2024-07-02,6835.89,7177.68,380960,9977,252,98,12666.8,2.6189,0.9823,0.72,73.24,91.55,Completed,Q2,2024,3.5,90.0,1.03,76.47,14,105.0,0.0332,1.27,1.76,38.89,5489.12,43.33,True,June,2,Medium (50-150%),Small (5K-25K),4.77
CAMP_3910,Cyber Monday Lead Gen - Google Ads 2023,Lead Generation,Google Ads,Professionals 25-35,North America,2023-03-03,2023-08-30,62756.64,51580.21,452643,19728,1637,936,80431.38,4.3584,4.7445,2.61,55.11,68.89,Completed,Q1,2023,3.3,91.96,7.35,55.93,180,82.19,0.1777,4.08,1.56,57.18,28851.17,35.87,True,March,1,Medium (50-150%),Medium (25K-100K),13.57
CAMP_6075,Cyber Monday Lead Gen - Influencer 2022,Lead Generation,Influencer,Mid-Age 35-50,Africa,2022-10-28,2022-11-11,44112.48,46318.1,614470,42021,2608,425,96350.0,6.8386,1.0114,1.1,108.98,136.22,Completed,Q4,2022,3.5,75.98,8.82,108.02,14,105.0,0.1568,2.29,2.08,16.3,50031.9,51.93,True,October,4,Medium (50-150%),Medium (25K-100K),8.59
CAMP_8265,Premium Brand Awareness - Content Marketing 2024,Brand Awareness,Content Marketing,Professionals 25-35,North America,2024-09-04,2024-12-03,12150.89,12386.91,487508,9129,273,45,18065.09,1.8726,0.4929,1.36,275.26,344.08,Completed,Q3,2024,2.8,78.98,2.68,45.84,90,101.94,0.0371,1.98,1.46,16.48,5678.18,31.43,True,September,3,Low (0-50%),Small (5K-25K),3.05
CAMP_6755,Cyber Monday Win-back - Affiliate 2023,Re-engagement,Affiliate,Professionals 25-35,North America,2023-07-17,2023-07-24,1800.39,1890.41,201567,1823,87,23,4242.14,0.9044,1.2617,1.04,82.19,102.74,Completed,Q3,2023,4.1,81.68,6.89,124.4,7,105.0,0.021,2.33,2.24,26.44,2351.73,55.44,True,July,3,Medium (50-150%),Micro (<5K),4.02
CAMP_5387,Flash Sale Lead Gen - Email 2024,Lead Generation,Email,Mid-Age 35-50,Asia Pacific,2024-01-12,2024-04-11,17404.24,15710.88,1054029,28867,2055,891,100675.53,2.7387,3.0866,0.54,17.63,22.04,Completed,Q1,2024,4.0,72.91,7.48,540.8,90,90.27,0.0955,3.49,6.41,43.36,84964.65,84.39,True,January,1,Exceptional (300%+),Small (5K-25K),10.78
CAMP_7797,Black Friday Win-back - Instagram Ads 2022,Re-engagement,Instagram Ads,Senior 50+,Africa,2022-11-28,2023-02-26,11703.23,11636.59,768928,7551,320,24,4078.84,0.982,0.3178,1.54,484.86,606.08,Completed,Q4,2022,5.0,92.0,3.15,-64.95,90,99.43,0.0053,0.54,0.35,7.5,-7557.75,-185.29,False,November,4,Negative ROI,Small (5K-25K),1.52
CAMP_5362,Newsletter Brand Awareness - Affiliate 2022,Brand Awareness,Affiliate,Professionals 25-35,Europe,2022-05-08,2022-05-15,2772.36,2699.81,196475,3204,74,13,3484.39,1.6307,0.4057,0.84,207.68,259.6,Completed,Q2,2022,2.0,76.65,9.88,29.06,7,97.38,0.0177,1.09,1.29,17.57,784.58,22.52,True,May,2,Low (0-50%),Micro (<5K),2.61
CAMP_9282,Monsoon Lead Gen - Influencer 2022,Lead Generation,Influencer,Senior 50+,Europe,2022-12-07,2023-05-06,26176.25,21365.21,1321074,17703,1291,157,19896.11,1.34,0.8869,1.21,136.08,170.1,Completed,Q4,2022,3.2,80.65,11.11,-6.88,150,81.62,0.0151,1.12,0.93,12.16,-1469.1,-7.38,False,December,4,Negative ROI,Medium (25K-100K),3.16
CAMP_2434,Black Friday Win-back - YouTube 2023,Re-engagement,YouTube,Young Adults 18-25,North America,2023-05-13,2023-11-09,42564.13,40122.56,18260824,55322,1719,290,24814.8,0.303,0.5242,0.73,138.35,172.94,Completed,Q2,2023,3.3,70.2,4.95,-38.15,180,94.26,0.0014,0.45,0.62,16.87,-15307.76,-61.69,False,May,2,Negative ROI,Medium (25K-100K),1.44
CAMP_1263,Brand Refresh Brand Awareness - SEO 2022,Brand Awareness,SEO,Professionals 25-35,Europe,2022-06-23,2022-10-21,28169.75,29578.24,1316298,31593,640,154,74161.05,2.4001,0.4874,0.94,192.07,240.09,Completed,Q2,2022,3.2,92.0,3.41,150.73,120,105.0,0.0563,2.35,2.51,24.06,44582.81,60.12,True,June,2,High (150-300%),Medium (25K-100K),3.9
CAMP_3776,Black Friday Retention - Affiliate 2022,Retention,Affiliate,Professionals 25-35,Africa,2022-01-20,2022-06-19,26998.06,20656.22,1105427,22566,1750,556,129235.16,2.0414,2.4639,0.92,37.15,46.44,Completed,Q1,2022,2.4,81.84,2.0,525.65,150,76.51,0.1169,5.73,6.26,31.77,108578.94,84.02,True,January,1,Exceptional (300%+),Medium (25K-100K),8.9
CAMP_7248,Spring Win-back - YouTube 2022,Re-engagement,YouTube,Professionals 25-35,Asia Pacific,2022-01-02,2022-07-01,8359.67,7450.91,2871344,13632,298,42,928.06,0.4748,0.3081,0.55,177.4,221.75,Active,Q1,2022,2.5,82.89,1.26,-87.54,180,89.13,0.0003,0.07,0.12,14.09,-6522.85,-702.85,False,January,1,Negative ROI,Small (5K-25K),0.97
CAMP_0722,Evergreen Win-back - Affiliate 2022,Re-engagement,Affiliate,Mid-Age 35-50,Europe,2022-06-01,2022-06-22,67535.58,66536.15,6247040,86094,3697,962,173943.9,1.3782,1.1174,0.77,69.16,86.45,Completed,Q2,2022,3.6,64.92,19.47,161.43,21,98.52,0.0278,2.02,2.61,26.02,107407.75,61.75,True,June,2,High (150-300%),Medium (25K-100K),4.29
CAMP_7671,New Year Lead Gen - Google Ads 2023,Lead Generation,Google Ads,Professionals 25-35,Europe,2023-05-30,2023-06-13,12293.62,10447.62,71867,2674,211,62,9463.04,3.7208,2.3186,3.91,168.51,210.64,Completed,Q2,2023,3.7,87.07,8.63,-9.42,14,84.98,0.1317,3.54,0.91,29.38,-984.58,-10.4,False,May,2,Negative ROI,Small (5K-25K),8.01
CAMP_3383,Brand Refresh Conversion Push - Email 2023,Conversion,Email,Mid-Age 35-50,North America,2023-03-25,2023-07-23,8903.42,6414.49,334372,10921,381,229,36607.26,3.2661,2.0969,0.59,28.01,35.01,Completed,Q1,2023,3.3,76.62,7.63,470.7,120,72.05,0.1095,3.35,5.71,60.1,30192.77,82.48,True,March,1,Exceptional (300%+),Small (5K-25K),9.02
CAMP_0671,Autumn Brand Awareness - YouTube 2023,Brand Awareness,YouTube,Young Adults 18-25,Asia Pacific,2023-11-15,2023-12-06,16916.25,14158.45,3718387,19351,168,17,1866.62,0.5204,0.0879,0.73,832.85,1041.06,Completed,Q4,2023,3.1,78.02,9.43,-86.82,21,83.7,0.0005,0.1,0.13,10.12,-12291.83,-658.51,False,November,4,Negative ROI,Small (5K-25K),0.58
CAMP_0750,Referral Win-back - Affiliate 2024,Re-engagement,Affiliate,Mid-Age 35-50,North America,2024-02-21,2024-04-21,97488.29,93920.47,3099642,94822,2699,514,109525.55,3.0591,0.5421,0.99,182.72,228.4,Completed,Q1,2024,3.0,92.0,3.11,16.62,60,96.34,0.0353,1.16,1.17,19.04,15605.08,14.25,True,February,1,Low (0-50%),Medium (25K-100K),4.06
CAMP_2451,Premium Conversion Push - Google Ads 2023,Conversion,Google Ads,Senior 50+,Asia Pacific,2023-07-15,2023-10-13,43093.58,41920.3,296318,11593,650,103,34553.97,3.9124,0.8885,3.62,406.99,508.74,Completed,Q3,2023,4.4,85.1,2.24,-17.57,90,97.28,0.1166,2.98,0.82,15.85,-7366.33,-21.32,False,July,3,Negative ROI,Medium (25K-100K),5.34
CAMP_8480,Flash Sale Brand Awareness - Affiliate 2024,Brand Awareness,Affiliate,Parents,Asia Pacific,2024-03-18,2024-08-15,77552.51,72573.29,4062636,97252,1894,246,54010.74,2.3938,0.253,0.75,295.01,368.76,Completed,Q1,2024,3.3,81.13,13.71,-25.58,150,93.58,0.0133,0.56,0.74,12.99,-18562.55,-34.37,False,March,1,Negative ROI,Medium (25K-100K),2.76
CAMP_6531,Loyalty Win-back - Google Ads 2022,Re-engagement,Google Ads,Mid-Age 35-50,Asia Pacific,2022-03-17,2022-08-14,24861.58,18509.0,227922,6473,407,68,47717.84,2.84,1.0505,2.86,272.19,340.24,Completed,Q1,2022,3.6,80.13,9.07,157.81,150,74.45,0.2094,7.37,2.58,16.71,29208.84,61.21,True,March,1,High (150-300%),Small (5K-25K),5.41
CAMP_1950,Black Friday Lead Gen - Influencer 2023,Lead Generation,Influencer,Young Adults 18-25,Latin America,2023-05-28,2023-07-27,9225.39,8881.32,1572811,6278,469,95,16141.55,0.3992,1.5132,1.41,93.49,116.86,Active,Q2,2023,4.7,81.37,12.98,81.75,60,96.27,0.0103,2.57,1.82,20.26,7260.23,44.98,True,May,2,Medium (50-150%),Small (5K-25K),3.92
CAMP_9681,Black Friday Lead Gen - Facebook Ads 2023,Lead Generation,Facebook Ads,Parents,Europe,2023-06-08,2023-06-22,10015.33,8179.02,368390,4899,271,55,6729.99,1.3298,1.1227,1.67,148.71,185.89,Completed,Q2,2023,4.4,79.67,9.42,-17.72,14,81.67,0.0183,1.37,0.82,20.3,-1449.03,-21.53,False,June,2,Negative ROI,Small (5K-25K),3.58
CAMP_7495,Upsell Conversion Push - Social Media 2022,Conversion,Social Media,Professionals 25-35,Europe,2022-12-01,2023-05-30,27096.52,28263.81,1227484,18702,823,347,117456.27,1.5236,1.8554,1.51,81.45,101.81,Completed,Q4,2022,3.2,64.73,13.91,315.57,180,104.31,0.0957,6.28,4.16,42.16,89192.46,75.94,True,December,4,Exceptional (300%+),Medium (25K-100K),6.45
CAMP_0081,New Year Conversion Push - Content Marketing 2022,Conversion,Content Marketing,Professionals 25-35,Africa,2022-12-05,2023-05-04,3062.27,2580.31,80531,1550,87,81,4538.08,1.9247,5.2258,1.66,31.86,39.83,Completed,Q4,2022,2.2,92.0,0.34,75.87,150,84.26,0.0564,2.93,1.76,93.1,1957.77,43.14,True,December,4,Medium (50-150%),Micro (<5K),12.49
CAMP_4786,Monsoon Retention - SEO 2022,Retention,SEO,Students,Asia Pacific,2022-10-23,2022-12-22,18560.33,18393.51,414339,13541,460,63,9699.76,3.2681,0.4653,1.36,291.96,364.95,Active,Q4,2022,5.0,58.915800000000004,15.18,-47.27,60,99.1,0.0234,0.72,0.53,13.7,-8693.75,-89.63,False,October,4,Negative ROI,Small (5K-25K),3.85
CAMP_8902,Black Friday Lead Gen - Social Media 2023,Lead Generation,Social Media,Young Adults 18-25,North America,2023-08-01,2023-12-29,22980.3,20478.86,549266,17843,1145,241,12759.43,3.2485,1.3507,1.15,84.97,106.21,Completed,Q3,2023,5.0,88.8,10.67,-37.69,150,89.11,0.0232,0.72,0.62,21.05,-7719.43,-60.5,False,August,3,Negative ROI,Small (5K-25K),5.6
CAMP_3666,Brand Refresh Brand Awareness - Instagram Ads 2024,Brand Awareness,Instagram Ads,Young Adults 18-25,Asia Pacific,2024-05-22,2024-05-29,32860.4,26519.29,2546477,23406,240,35,2637.17,0.9192,0.1495,1.13,757.69,947.11,Completed,Q2,2024,3.1,67.48,8.23,-90.06,7,80.7,0.001,0.11,0.1,14.58,-23882.12,-905.6,False,May,2,Negative ROI,Medium (25K-100K),1.04
CAMP_8324,Autumn Brand Awareness - Email 2023,Brand Awareness,Email,Senior 50+,Europe,2023-09-03,2023-12-02,102742.15,107879.26,3485908,102918,2048,252,60024.22,2.9524,0.2449,1.05,428.09,535.11,Completed,Q3,2023,3.0,83.43,6.72,-44.36,90,105.0,0.0172,0.58,0.56,12.3,-47855.04,-79.73,False,September,3,Negative ROI,Large (100K-250K),3.15
CAMP_0094,Spring Conversion Push - Facebook Ads 2022,Conversion,Facebook Ads,Parents,North America,2022-09-19,2023-02-16,4561.58,4601.66,236571,4207,128,37,6450.43,1.7783,0.8795,1.09,124.37,155.46,Completed,Q3,2022,3.0,80.9,19.97239999999998,40.18,150,100.88,0.0273,1.53,1.4,28.91,1848.77,28.66,True,September,3,Low (0-50%),Micro (<5K),3.71
CAMP_4614,Loyalty Conversion Push - Google Ads 2024,Conversion,Google Ads,Professionals 25-35,Latin America,2024-10-28,2024-11-04,54951.8,53053.88,490812,21270,976,381,70529.81,4.3336,1.7913,2.49,139.25,174.06,Completed,Q4,2024,3.6,64.98,10.06,32.94,7,96.55,0.1437,3.32,1.33,39.04,17475.93,24.78,True,October,4,Low (0-50%),Medium (25K-100K),7.67
CAMP_9992,Black Friday Win-back - SEO 2022,Re-engagement,SEO,Mid-Age 35-50,Europe,2022-10-28,2023-01-26,3191.3,2534.64,122607,2540,100,20,4037.14,2.0717,0.7874,1.0,126.73,158.41,Completed,Q4,2022,3.8,78.32,10.5,59.28,90,79.42,0.0329,1.59,1.59,20.0,1502.5,37.22,True,October,4,Medium (50-150%),Micro (<5K),3.85
CAMP_4542,Product Launch Conversion Push - Affiliate 2024,Conversion,Affiliate,Parents,Asia Pacific,2024-04-19,2024-08-17,9645.76,9169.26,496532,9947,602,222,25076.31,2.0033,2.2318,0.92,41.3,51.62,Completed,Q2,2024,3.7,88.68,3.97,173.48,120,95.06,0.0505,2.52,2.73,36.88,15907.05,63.43,True,April,2,High (150-300%),Small (5K-25K),7.06
CAMP_0392,Premium Lead Gen - SEO 2024,Lead Generation,SEO,Students,Europe,2024-08-26,2024-11-09,29018.69,25857.18,584562,15622,1327,193,8946.53,2.6724,1.2354,1.66,133.98,167.48,Completed,Q3,2024,3.6,84.99,8.63,-65.4,75,89.11,0.0153,0.57,0.35,14.54,-16910.65,-189.02,False,August,3,Negative ROI,Medium (25K-100K),4.77
CAMP_9433,Winter Lead Gen - Google Ads 2023,Lead Generation,Google Ads,Students,Asia Pacific,2023-08-10,2023-12-08,12894.85,12292.51,152968,4615,711,92,24647.37,3.017,1.9935,2.66,133.61,167.01,Completed,Q3,2023,3.6,87.19,0.3,100.51,120,95.33,0.1611,5.34,2.01,12.94,12354.86,50.13,True,August,3,Medium (50-150%),Small (5K-25K),7.19
CAMP_7942,Holiday Lead Gen - Facebook Ads 2022,Lead Generation,Facebook Ads,Young Adults 18-25,North America,2022-08-05,2022-08-26,5881.35,5174.58,242480,3952,243,46,7637.63,1.6298,1.164,1.31,112.49,140.61,Active,Q3,2022,3.5,81.52,5.6,47.6,21,87.98,0.0315,1.93,1.48,18.93,2463.05,32.25,True,August,3,Low (0-50%),Small (5K-25K),4.17
CAMP_9881,Holiday Lead Gen - Content Marketing 2022,Lead Generation,Email,Young Adults 18-25,North America,2022-05-30,2022-07-29,4565.66,1268.17,61125,826,65,18,1242.12,1.3513,2.1792,1.54,70.45,88.06,Cancelled,Q2,2022,4.0,85.7,6.49,-2.05,60,27.78,0.0203,1.5,0.98,27.69,-26.05,-2.1,False,May,2,Negative ROI,Micro (<5K),5.73
CAMP_7117,Upsell Lead Gen - Affiliate 2024,Lead Generation,Affiliate,Mid-Age 35-50,Asia Pacific,2024-05-03,2024-05-17,14747.98,14262.0,775282,21088,1338,312,117287.95,2.72,1.4795,0.68,45.71,57.14,Active,Q2,2024,3.6,70.51,18.35,722.38,14,96.7,0.1513,5.56,8.22,23.32,103025.95,87.84,True,May,2,Exceptional (300%+),Small (5K-25K),8.3
CAMP_2953,Cyber Monday Retention - SEO 2024,Retention,SEO,Professionals 25-35,North America,2024-08-24,2024-09-14,33319.12,28625.54,516289,17801,657,176,52140.05,3.4479,0.9887,1.61,162.65,203.31,Active,Q3,2024,4.0,92.0,6.36,82.15,21,85.91,0.101,2.93,1.82,26.79,23514.51,45.1,True,August,3,Medium (50-150%),Medium (25K-100K),5.52
CAMP_0984,Spring Brand Awareness - Social Media 2022,Brand Awareness,Social Media,Students,Europe,2022-01-31,2022-06-30,38105.99,33409.87,2631683,34575,594,72,11038.64,1.3138,0.2082,0.97,464.03,580.04,Active,Q1,2022,3.2,72.32,10.79,-66.96,150,87.68,0.0042,0.32,0.33,12.12,-22371.23,-202.66,False,January,1,Negative ROI,Medium (25K-100K),1.58
CAMP_9257,Loyalty Conversion Push - Email 2023,Conversion,Email,Young Adults 18-25,North America,2023-08-27,2023-12-25,18172.01,15811.05,738498,19835,1178,343,29730.5,2.6859,1.7293,0.8,46.1,57.62,Completed,Q3,2023,2.8,92.0,6.71,88.04,120,87.01,0.0403,1.5,1.88,29.12,13919.45,46.82,True,August,3,Medium (50-150%),Small (5K-25K),6.34
CAMP_0733,Black Friday Brand Awareness - Influencer 2023,Brand Awareness,Influencer,Mid-Age 35-50,Europe,2023-08-30,2023-12-28,6583.38,6120.48,813135,7047,80,5,3789.24,0.8666,0.071,0.87,1224.1,1530.12,Completed,Q3,2023,2.8,73.27,19.97239999999998,-38.09,120,92.97,0.0047,0.54,0.62,6.25,-2331.24,-61.52,False,August,3,Negative ROI,Small (5K-25K),1.04
CAMP_5609,Loyalty Retention - YouTube 2023,Retention,YouTube,Students,Europe,2023-05-07,2023-09-04,12265.02,9312.39,4528092,12513,235,37,4580.97,0.2763,0.2957,0.74,251.69,314.61,Completed,Q2,2023,5.0,69.12,12.88,-50.81,120,75.93,0.001,0.37,0.49,15.74,-4731.42,-103.28,False,May,2,Negative ROI,Small (5K-25K),0.92
CAMP_6054,Back to School Win-back - Facebook Ads 2024,Re-engagement,Facebook Ads,Young Adults 18-25,Latin America,2024-04-12,2024-06-26,5749.63,4460.14,178043,2798,99,14,1375.12,1.5715,0.5004,1.59,318.58,398.22,Completed,Q2,2024,3.8,81.37,9.59,-69.17,75,77.57,0.0077,0.49,0.31,14.14,-3085.02,-224.35,False,April,2,Negative ROI,Small (5K-25K),2.37
CAMP_9476,Autumn Brand Awareness - Facebook Ads 2022,Brand Awareness,Facebook Ads,Professionals 25-35,Latin America,2022-11-11,2022-11-18,3016.26,2509.29,90713,2125,57,10,1224.23,2.3426,0.4706,1.18,250.93,313.66,Completed,Q4,2022,3.5,85.11,10.29,-51.21,7,83.19,0.0135,0.58,0.49,17.54,-1285.06,-104.97,False,November,4,Negative ROI,Micro (<5K),3.04
CAMP_5459,Upsell Lead Gen - SEO 2022,Lead Generation,SEO,Young Adults 18-25,North America,2022-08-31,2022-10-30,30289.68,31027.89,842673,34424,2159,676,321284.7,4.0851,1.9637,0.9,45.9,57.38,Completed,Q3,2022,3.7,71.75,4.98,935.47,60,102.44,0.3813,9.33,10.35,31.31,290256.81,90.34,True,August,3,Exceptional (300%+),Medium (25K-100K),11.24
