campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage
CAMP_8899,Loyalty Conversion Push - Affiliate 2024,Conversion,Affiliate,Parents,North America,2024-03-13,2024-05-27,12267.12,9851.85,763173.0,14778.0,729.0,169.0,42892.16,1.9364,1.1436,0.67,58.29,72.87,Active,Q1,2024.0,3.3,83.39,11.4,335.37
CAMP_5360,Spring Brand Awareness - Content Marketing 2023,Brand Awareness,Content Marketing,Senior 50+,Latin America,2023-07-23,2023-08-13,60061.99,56073.54,2088693.0,34825.0,1167.0,189.0,16502.34,1.6673,0.5427,1.61,296.69,370.86,Active,Q3,2023.0,2.9,77.0,3.93,-70.57
CAMP_6547,Cyber Monday Brand Awareness - Email 2022,Brand Awareness,Email,Students,Europe,2022-01-06,2022-01-13,5134.62,4486.28,148910.0,5243.0,100.0,12.0,1804.6,3.5209,0.2289,0.86,373.86,467.32,Completed,Q1,2022.0,3.2,92.0,2.54,-59.78
CAMP_2619,Newsletter Retention - Instagram Ads 2024,Retention,Instagram Ads,Senior 50+,Asia Pacific,2024-08-11,2024-09-01,8181.41,5689.68,353691.0,3989.0,231.0,52.0,4008.34,1.1278,1.3036,1.43,109.42,136.77,Paused,Q3,2024.0,4.6,79.91,9.36,-29.55
CAMP_3307,Holiday Brand Awareness - YouTube 2023,Brand Awareness,YouTube,Mid-Age 35-50,North America,2023-05-21,2023-10-18,43864.54,35091.62,8142122.0,53792.0,342.0,50.0,5703.0,0.6607,0.093,0.65,701.83,877.29,Completed,Q2,2023.0,3.6,76.28,10.6,-83.75
CAMP_3267,Loyalty Retention - Affiliate 2022,Retention,Affiliate,Mid-Age 35-50,Africa,2022-01-08,2022-05-08,35594.4,35444.93,1382478.0,39553.0,2390.0,642.0,103211.94,2.861,1.6231,0.9,55.21,69.01,Active,Q1,2022.0,4.1,92.0,1.07,191.19
CAMP_2603,Winter Conversion Push - Google Ads 2022,Conversion,Google Ads,Mid-Age 35-50,Africa,2022-12-26,2023-01-02,73329.2,60779.58,595984.0,27177.0,2013.0,948.0,171050.18,4.56,3.4882,2.24,64.11,80.14,Completed,Q4,2022.0,2.8,88.64,4.45,181.43
CAMP_5804,Festive Lead Gen - Instagram Ads 2022,Lead Generation,Instagram Ads,Young Adults 18-25,Europe,2022-09-02,2022-11-01,21426.0,22497.3,1083308.0,-16380.214070351603,880.0,172.0,6979.66,1.9144,0.8294,1.08,130.8,163.5,Completed,Q3,2022.0,3.8,88.92,2.13,-68.98
CAMP_2069,Black Friday Lead Gen - Google Ads 2022,Lead Generation,Google Ads,Parents,Latin America,2022-05-01,2022-10-28,14155.01,11413.76,125492.0,3798.0,394.0,66.0,12091.76,3.0265,1.7378,3.01,172.94,216.17,Completed,Q2,2022.0,4.0,80.42,11.51,
CAMP_4376,Evergreen Conversion Push - SEO 2023,Conversion,SEO,Young Adults 18-25,Europe,2023-12-08,2023-12-29,100768.95,73947.36,1543095.0,89561.0,3713.0,988.0,195016.85,5.804,1.1032,0.83,74.85,93.56,Active,Q4,2023.0,3.2,92.0,5.78,163.72
CAMP_5482,Win-back Brand Awareness - SEO 2023,Brand Awareness,SEO,Mid-Age 35-50,North America,2023-08-22,2023-11-20,12351.41,11014.07,312597.0,8826.0,314.0,56.0,35339.53,2.8234,0.6345,1.25,196.68,245.85,Completed,Q3,2023.0,3.8,82.6,4.69,220.86
CAMP_3101,Back to School Brand Awareness - YouTube 2023,Brand Awareness,YouTube,Young Adults 18-25,Asia Pacific,2023-01-17,2023-03-18,6499.73,951.24,253858.0,1612.0,20.0,2.0,27.66,0.635,0.1241,0.59,,594.52,Cancelled,Q1,2023.0,2.6,68.62,19.33,-97.09
CAMP_3153,Monsoon Win-back - Google Ads 2022,Re-engagement,Google Ads,Mid-Age 35-50,North America,2022-08-06,2022-10-05,2048.03,1534.46,12799.0,428.0,20.0,10.0,3106.69,3.344,2.3364,3.59,153.45,191.81,Completed,Q3,2022.0,3.5,89.25,6.93,102.46
CAMP_5936,Back to School Lead Gen - Content Marketing 2022,Lead Generation,Content Marketing,Senior 50+,Europe,2022-07-29,2022-11-26,15614.62,14980.62,658092.0,12639.0,1020.0,222.0,62489.45,1.9206,1.7565,1.19,67.48,84.35,Completed,Q3,2022.0,2.1,92.0,1.46,317.14
CAMP_0668,Premium Lead Gen - Email 2022,lead generation,Email,Students,Asia Pacific,2022-08-23,2023-02-19,111670.36,91814.74,2656418.0,82460.0,7485.0,1922.0,321385.52,3.1042,2.3308,1.11,47.77,59.71,Completed,Q3,2022.0,3.8,79.98,,250.04
CAMP_4408,Monsoon Lead Gen - SEO 2022,Lead Generation,SEO,Young Adults 18-25,Asia Pacific,2022-03-06,2022-06-04,14167.31,14356.89,416247.0,16242.0,1069.0,332.0,33042.15,3.902,,0.88,43.24,54.05,Completed,Q1,2022.0,2.7,83.91,11.23,130.15
CAMP_5707,Autumn Conversion Push - Influencer 2024,Conversion,Influencer,Mid-Age 35-50,North America,2024-08-08,2024-09-22,118407.91,76182.87,4707168.0,72227.0,3654.0,841.0,326015.29,1.5344,1.1644,1.05,90.59,113.23,Active,Q3,2024.0,3.7,72.73,15.1,
CAMP_9492,Newsletter Conversion Push - Content Marketing 2023,Conversion,Content Marketing,Professionals 25-35,Asia Pacific,2023-05-07,2023-06-21,26027.86,2869.87,60886.0,1512.0,65.0,39.0,2459.95,2.4833,2.5794,1.9,73.59,91.98,Cancelled,Q2,2023.0,4.0,86.54,14.15,-14.28
CAMP_3156,Holiday Retention - Email 2023,Retention,Email,Students,Europe,2023-09-25,2024-03-23,78968.47,71800.46,3545503.0,81847.0,3237.0,1243.0,64513.31,2.3085,1.5187,0.88,57.76,72.2,Completed,Q3,2023.0,4.2,92.0,7.82,-10.15
CAMP_4230,Win-back Win-back - Facebook Ads 2022,Re-engagement,Facebook Ads,Young Adults 18-25,North America,2022-01-30,2022-02-13,22157.6,10971.93,474980.0,5641.0,229.0,26.0,1893.02,1.1876,0.4609,1.95,422.0,527.5,Paused,Q1,2022.0,4.3,74.84,12.83,-82.75
CAMP_4264,Referral Retention - SEO 2024,Retention,SEO,Students,Latin America,2024-11-05,2025-05-04,18177.61,16922.42,902842.0,17419.0,1232.0,362.0,139330.51,1.9294,2.0782,0.97,46.75,58.43,Completed,Q4,2024.0,4.3,92.0,5.93,723.35
CAMP_9349,Referral Win-back - Facebook Ads 2022,Re-engagement,Facebook Ads,Mid-Age 35-50,Latin America,2022-02-27,2022-08-26,11548.21,6700.55,434782.0,4718.0,126.0,30.0,2553.39,,0.6359,1.42,,279.19,Paused,Q1,2022.0,4.1,72.98,12.42,-61.89
CAMP_7566,Loyalty Brand Awareness - Social Media 2024,Brand Awareness,Social Media,Mid-Age 35-50,Latin America,2024-05-30,2024-08-13,12008.69,12609.12,667454.0,9829.0,119.0,21.0,1542.24,1.4726,0.2137,1.28,600.43,750.54,Completed,Q2,2024.0,3.6,79.37,7.74,-87.77
CAMP_0129,Referral Conversion Push - Instagram Ads 2024,Conversion,Instagram Ads,Parents,North America,2024-03-28,2024-04-18,11246.52,11283.62,984344.0,9205.0,335.0,196.0,45612.16,0.9351,2.1293,1.23,57.57,71.96,Completed,Q1,2024.0,4.1,81.86,11.21,304.23
CAMP_1385,Loyalty Win-back - Instagram Ads 2024,re-engagement,Instagram Ads,Professionals 25-35,North America,2024-01-20,2024-05-19,103429.93,89547.31,6469242.0,57729.0,2952.0,473.0,578745.32,0.8924,0.8193,1.55,189.32,236.65,Completed,Q1,2024.0,4.1,92.0,16.08,546.3
CAMP_4457,Back to School Win-back - Email 2022,Re-engagement,Email,Parents,Europe,2022-04-10,2022-10-07,13359.06,12126.04,1575458.0,16358.0,456.0,74.0,24117.19,1.0383,0.4524,0.74,163.87,204.83,Completed,Q2,2022.0,2.9,83.55,14.57,98.89
CAMP_9937,Newsletter Brand Awareness - Content Marketing 2023,Brand Awareness,Content Marketing,Young Adults 18-25,Asia Pacific,2023-06-22,2023-10-20,16162.19,13938.14,308122.0,8027.0,164.0,27.0,4414.32,2.6051,0.3364,1.74,516.23,645.28,Completed,Q2,2023.0,3.4,76.41,0.85,-68.33
CAMP_9416,Spring Lead Gen - Content Marketing 2023,Lead Generation,Content Marketing,Professionals 25-35,Europe,2023-07-02,2023-09-15,32742.63,28240.43,828715.0,15180.0,1854.0,705.0,169930.93,1.8318,4.6443,1.86,40.06,50.07,Completed,Q3,2023.0,2.6,92.0,4.15,501.73
CAMP_0832,Holiday Win-back - Google Ads 2024,Re-engagement,Google Ads,Young Adults 18-25,Asia Pacific,2024-03-27,2024-04-26,53632.41,56314.03,587424.0,20471.0,527.0,84.0,18024.59,3.4849,0.4103,2.75,670.41,838.01,Completed,Q1,2024.0,2.7,82.64,8.09,
CAMP_9774,Festive Win-back - Email 2022,Re-engagement,Email,Mid-Age 35-50,Middle East,2022-07-24,2022-12-21,6137.19,4685.11,284518.0,5947.0,227.0,80.0,2045.26,2.0902,1.3452,0.79,58.56,73.2,Completed,Q3,2022.0,3.6,82.83,3.94,-56.35
CAMP_9936,Back to School Brand Awareness - Influencer 2024,Brand Awareness,Influencer,Professionals 25-35,North America,2024-06-15,2024-06-22,73229.09,55402.5,6352751.0,60964.0,725.0,126.0,14666.6,0.9596,0.2067,0.91,439.7,549.63,Completed,Q2,2024.0,2.8,68.37,12.68,-73.53
CAMP_9474,Loyalty Brand Awareness - Google Ads 2023,Brand Awareness,Google Ads,Students,Middle East,2023-02-26,2023-05-12,38150.02,29284.92,369765.0,12954.0,453.0,52.0,5687.93,3.5033,0.4014,2.26,563.17,703.96,Completed,Q1,2023.0,3.2,80.55,11.09,-80.58
CAMP_7759,Win-back Brand Awareness - Social Media 2022,Brand Awareness,Social Media,Parents,North America,2022-01-12,2022-02-26,24915.45,23918.67,1701633.0,20214.0,421.0,51.0,9089.95,1.1879,0.2523,1.18,468.99,586.24,Completed,Q1,2022.0,,92.0,6.65,-62.0
CAMP_7258,Newsletter Conversion Push - Content Marketing 2023,Conversion,Content Marketing,Students,Europe,2023-02-13,2023-08-12,15734.43,14830.85,265239.0,9325.0,886.0,245.0,41179.89,3.5157,2.6273,1.59,60.53,75.67,Active,Q1,2023.0,4.5,76.64,4.78,177.66
CAMP_0300,Win-back Retention - Affiliate 2022,Retention,Affiliate,Students,Latin America,2022-08-22,2022-12-20,27857.0,25940.09,1810230.0,42575.0,2021.0,367.0,58091.05,,0.862,0.61,70.68,88.35,Completed,Q3,2022.0,4.3,72.04,8.46,123.94
CAMP_4648,Newsletter Lead Gen - Content Marketing 2024,Lead Generation,Content Marketing,Students,Asia Pacific,2024-09-20,2024-10-11,36149.19,28722.46,637807.0,16223.0,1534.0,291.0,23286.82,2.5436,1.7937,1.77,98.7,123.38,Active,Q3,2024.0,3.4,75.33,8.13,-18.92
CAMP_4779,Cyber Monday Lead Gen - SEO 2024,Lead Generation,SEO,Professionals 25-35,Africa,2024-04-25,2024-05-25,14912.23,11450.88,354053.0,9162.0,699.0,160.0,15799.51,2.5877,1.7463,1.25,71.57,89.46,Completed,Q2,2024.0,4.4,,7.49,37.98
CAMP_9544,Premium Lead Gen - Email 2023,Lead Generation,,Students,North America,2023-11-25,2024-02-23,43629.26,34664.39,874530.0,53287.0,5114.0,915.0,91128.63,6.0932,1.7171,0.65,37.88,47.36,Active,Q4,2023.0,3.3,74.06,0.3,162.89
CAMP_1864,Loyalty Lead Gen - Instagram Ads 2024,Lead Generation,Instagram Ads,Mid-Age 35-50,North America,2024-11-13,2025-01-27,5820.58,547.46,21422.0,502.0,32.0,10.0,108.19,2.3434,1.992,1.09,54.75,68.43,cancelled,Q4,2024.0,3.3,73.13,7.81,-80.24
CAMP_9477,Autumn Lead Gen - YouTube 2022,Lead Generation,YouTube,Mid-Age 35-50,Africa,2022-10-16,2022-12-15,23253.09,14211.89,4169498.0,18490.0,921.0,152.0,17840.72,0.4435,0.8221,0.77,93.5,116.87,Active,Q4,2022.0,3.3,84.11,2.83,25.53
CAMP_2429,Product Launch Brand Awareness - Google Ads 2023,Brand Awareness,Google Ads,Mid-Age 35-50,Europe,2023-08-25,2023-10-09,28695.46,18059.94,121691.0,5340.0,178.0,26.0,3624.97,4.3882,0.4869,3.38,694.61,868.27,Paused,Q3,2023.0,3.9,74.55,10.14,-79.93
CAMP_0132,Win-back Retention - Social Media 2022,Retention,Social Media,Young Adults 18-25,North America,2022-08-18,2022-11-16,18900.18,18056.93,1850537.0,12255.0,327.0,114.0,26614.85,0.6622,0.9302,1.47,158.39,197.99,Completed,Q3,2022.0,5.0,92.0,4.9,47.39
CAMP_4739,Black Friday Lead Gen - Influencer 2022,Lead Generation,Influencer,Parents,Middle East,2022-11-18,2023-04-17,11234.57,11796.3,898300.0,8908.0,520.0,99.0,28197.13,0.9917,1.1114,1.32,119.15,148.94,Completed,Q4,2022.0,2.7,83.76,11.24,139.03
CAMP_8842,,Lead Generation,Social Media,Senior 50+,North America,2022-08-04,2022-08-25,7359.28,7647.04,557320.0,6380.0,269.0,47.0,6452.56,1.1448,0.7367,1.2,162.7,203.38,Completed,Q3,2022.0,4.2,79.24,6.71,-15.62
CAMP_9560,Black Friday Brand Awareness - Affiliate 2023,Brand Awareness,Affiliate,Students,Europe,2023-12-10,2024-02-23,6208.35,4626.19,198549.0,5130.0,103.0,,771.43,2.5837,0.2339,0.9,385.52,481.89,Active,Q4,2023.0,3.0,86.81,0.43,-83.32
CAMP_3845,Premium Retention - Influencer 2023,Retention,Influencer,Students,Europe,2023-03-15,2023-04-05,17433.02,16139.35,2777474.0,18815.0,1007.0,207.0,55922.84,0.6774,1.1002,0.86,77.97,97.46,Completed,Q1,2023.0,4.1,77.5,6.29,246.5
CAMP_8804,Newsletter Brand Awareness - Content Marketing 2023,Brand Awareness,Content Marketing,Professionals 25-35,Latin America,2023-08-06,2023-08-13,980.17,1029.18,71245.0,766.0,25.0,5.0,1052.09,1.0752,0.6527,1.34,205.84,257.3,Completed,Q3,2023.0,3.2,79.55,8.2,2.23
CAMP_4578,New Year Conversion Push - Instagram Ads 2023,Conversion,Instagram Ads,Young Adults 18-25,North America,2023-04-05,2023-09-02,6325.07,6641.32,870738.0,5670.0,190.0,32.0,2872.19,0.6512,0.5644,1.17,207.54,259.43,Completed,Q2,2023.0,4.0,89.42,10.64,-56.75
CAMP_2320,Holiday Retention - Google Ads 2024,Retention,Google Ads,Parents,Europe,2024-05-02,2024-07-31,9688.6,3097.58,27517.0,1153.0,77.0,40.0,2027.75,4.1901,3.4692,2.69,77.44,96.8,Cancelled,Q2,2024.0,4.6,78.61,6.8,-34.54
CAMP_7205,Loyalty Retention - Google Ads 2022,Retention,Google Ads,Mid-Age 35-50,Europe,2022-09-11,2022-11-25,40733.39,28646.26,237653.0,13524.0,818.0,217.0,101946.65,5.6906,1.6046,2.12,132.01,165.01,Completed,Q3,2022.0,2.0,92.0,9.05,255.88
CAMP_9158,Loyalty Brand Awareness - Social Media 2023,Brand Awareness,Social Media,Professionals 25-35,North America,2023-08-12,2023-10-11,3992.93,1087.85,35851.0,519.0,8.0,2.0,74.15,1.4477,0.3854,2.1,543.92,679.91,Cancelled,Q3,2023.0,3.8,81.26,4.76,-93.18
CAMP_0028,Brand Refresh Conversion Push - Facebook Ads 2022,Conversion,Facebook Ads,Young Adults 18-25,Asia Pacific,2022-06-19,2022-11-16,7212.63,5308.98,156611.0,3715.0,134.0,42.0,5981.32,2.3721,1.1306,1.43,126.4,158.01,Active,Q2,2022.0,3.4,82.72,3.16,12.66
CAMP_9662,Newsletter Lead Gen - YouTube 2024,Lead Generation,YouTube,Mid-Age 35-50,Asia Pacific,2024-01-20,2024-03-20,2201.35,1762.45,466177.0,3512.0,128.0,26.0,759.18,0.7534,0.7403,0.5,67.79,84.73,Completed,Q1,2024.0,4.3,84.22,4.82,-56.92
CAMP_2853,Summer Conversion Push - Google Ads 2023,Conversion,Google Ads,Young Adults 18-25,North America,2023-06-13,2023-11-10,12890.19,10507.53,90432.0,3254.0,198.0,66.0,5016.28,3.5983,2.0283,3.23,159.21,199.01,Completed,Q2,2023.0,3.1,84.15,2.12,-52.26
CAMP_2282,Festive Lead Gen - Content Marketing 2023,Lead Generation,Content Marketing,Young Adults 18-25,Europe,2023-09-04,2024-02-01,32798.21,24068.05,561425.0,9941.0,664.0,149.0,16752.94,1.7707,1.4988,2.42,161.53,201.91,Completed,Q3,2023.0,4.2,83.9,5.77,-30.39
CAMP_4805,Spring Lead Gen - Google Ads 2023,Lead Generation,Google Ads,Parents,North America,2023-05-11,2023-05-18,33846.44,34738.25,244048.0,11050.0,486.0,130.0,20785.41,4.5278,1.1765,3.14,267.22,334.02,Completed,Q2,2023.0,3.4,82.58,7.07,-40.17
CAMP_6955,Product Launch Retention - Facebook Ads 2024,Retention,,Parents,Asia Pacific,2024-05-03,2024-05-24,13013.52,11288.71,736918.0,7598.0,471.0,220.0,46902.65,1.0311,2.8955,1.49,51.31,64.14,Completed,Q2,2024.0,4.3,73.82,11.46,315.48
CAMP_1693,Spring Brand Awareness - SEO 2022,Brand Awareness,SEO,Professionals 25-35,Latin America,2022-07-26,2022-12-23,32435.56,32360.94,752885.0,39616.0,779.0,125.0,20943.38,5.2619,0.3155,0.82,258.89,323.61,Completed,Q3,2022.0,2.3,69.03,14.44,-35.28
CAMP_8990,Festive Retention - Affiliate 2022,Retention,Affiliate,Professionals 25-35,Africa,2022-10-27,2022-12-26,75676.89,46751.02,2154871.0,49803.0,1739.0,542.0,23528.92,2.3112,1.0883,0.94,86.26,107.82,Completed,Q4,2022.0,4.2,86.58,3.3,-49.67
CAMP_7101,Spring Conversion Push - Email 2023,Conversion,Email,Mid-Age 35-50,Asia Pacific,2023-04-23,2023-07-07,8984.05,8603.6,567080.0,9336.0,373.0,110.0,37473.98,1.6463,1.1782,0.92,78.21,97.77,Active,Q2,2023.0,4.0,75.59,17.0,
CAMP_7100,Autumn Retention - Email 2023,Retention,Email,Parents,Asia Pacific,2023-04-10,2023-06-09,16591.34,13697.74,455882.0,16492.0,1257.0,674.0,66635.43,3.6176,4.0868,0.83,20.32,25.4,Active,Q2,2023.0,4.0,86.04,12.75,386.47
CAMP_6667,Evergreen Retention - Affiliate 2023,Retention,Affiliate,Young Adults 18-25,North America,2023-02-01,2023-04-02,91286.2,73809.5,3549786.0,91214.0,5541.0,759.0,120248.2,2.5696,0.8321,0.81,97.25,121.56,Active,Q1,2023.0,3.4,68.07,8.48,62.92
CAMP_7377,Win-back Win-back - Instagram Ads 2023,Re-engagement,Instagram Ads,Mid-Age 35-50,Asia Pacific,2023-12-11,2024-05-09,2559.72,2520.24,145637.0,1876.0,46.0,8.0,581.98,1.2881,0.4264,,315.03,393.79,completed,Q4,2023.0,3.7,71.02,5.39,-76.91
CAMP_3899,Brand Refresh Win-back - Content Marketing 2024,Re-engagement,Content Marketing,Young Adults 18-25,Latin America,2024-09-24,2024-11-08,17067.9,13940.19,1031597.0,9158.0,327.0,34.0,9103.5,0.8877,0.3713,1.52,410.01,512.51,Active,Q3,2024.0,1.5,72.59,9.75,-34.7
CAMP_2478,Autumn Retention - SEO 2023,Retention,SEO,Professionals 25-35,Europe,2023-07-09,2023-07-23,26963.62,21834.11,884508.0,28796.0,1446.0,551.0,108541.37,3.2556,1.9135,0.76,39.63,49.53,Completed,Q3,2023.0,4.1,68.85,10.14,397.12
CAMP_7952,New Year Win-back - SEO 2023,Re-engagement,SEO,Young Adults 18-25,Europe,2023-05-13,2023-08-11,34598.74,10687.79,256211.0,8588.0,242.0,49.0,2286.97,3.3519,0.5706,1.24,218.12,272.65,Cancelled,Q2,2023.0,3.2,77.68,9.15,-78.6
CAMP_1259,Autumn Conversion Push - Influencer 2022,Conversion,Influencer,Students,Asia Pacific,2022-04-09,2022-06-23,10986.98,5172.57,1289549.0,6058.0,207.0,37.0,4966.83,0.4698,0.6108,0.85,139.8,174.75,Paused,Q2,2022.0,4.8,92.0,0.3,-3.98
CAMP_5756,Referral Retention - Google Ads 2024,Retention,Google Ads,Professionals 25-35,Europe,2024-11-06,2025-04-05,65440.62,43919.18,699650.0,17587.0,907.0,544.0,272438.23,2.5137,,2.5,80.73,100.92,Completed,Q4,2024.0,5.0,71.96,13.6,520.32
CAMP_3764,Festive Conversion Push - Email 2022,Conversion,Email,Professionals 25-35,Europe,2022-12-05,2023-04-04,12357.32,12190.73,324895.0,14335.0,678.0,407.0,38638.9,4.4122,2.8392,0.85,29.95,37.44,Completed,Q4,2022.0,4.8,87.29,7.55,216.95
CAMP_3405,Referral Win-back - SEO 2023,Re-engagement,SEO,Mid-Age 35-50,Asia Pacific,2023-09-12,2023-09-19,4079.73,3575.94,137822.0,2945.0,90.0,16.0,3817.93,2.1368,,1.21,223.5,279.37,Completed,Q3,2023.0,2.8,82.82,14.2,6.77
CAMP_3669,Monsoon Brand Awareness - YouTube 2024,Brand Awareness,YouTube,Mid-Age 35-50,Europe,2024-03-19,2024-04-09,3531.3,1030.81,338689.0,2218.0,22.0,3.0,190.56,0.6549,0.1353,0.46,343.6,429.5,Cancelled,Q1,2024.0,4.2,69.61,14.62,-81.51
CAMP_8563,Loyalty Brand Awareness - Instagram Ads 2023,Brand Awareness,Instagram Ads,Students,Africa,2023-05-01,2023-09-28,3654.94,3039.63,280879.0,3351.0,41.0,4.0,76.35,1.193,0.1194,,759.91,949.88,Completed,Q2,2023.0,3.2,69.59,3.15,-97.49
CAMP_5039,Winter Lead Gen - Influencer 2022,Lead Generation,Influencer,Mid-Age 35-50,North America,2022-07-21,2022-07-28,13472.74,9872.67,767682.0,8067.0,543.0,120.0,27263.97,1.0508,1.4875,1.22,82.27,102.84,Completed,Q3,2022.0,3.7,91.93,4.27,176.16
CAMP_6678,Loyalty Lead Gen - SEO 2022,Lead Generation,SEO,Professionals 25-35,North America,2022-07-27,2022-11-24,47047.68,37272.78,690433.0,46371.0,3960.0,735.0,280955.55,6.7162,1.585,0.8,50.71,63.39,Active,Q3,2022.0,2.1,79.82,10.39,653.78
CAMP_2835,Autumn Brand Awareness - Email 2024,Brand Awareness,Email,Professionals 25-35,Middle East,2024-03-24,2024-04-07,2791.48,2184.24,93212.0,2763.0,54.0,8.0,509.56,2.9642,0.2895,0.79,273.03,341.29,Completed,Q1,2024.0,4.4,83.36,7.62,-76.67
CAMP_4706,Brand Refresh Lead Gen - Instagram Ads 2022,Lead Generation,Instagram Ads,Parents,North America,2022-01-12,2022-01-26,2779.45,1336.27,93351.0,916.0,37.0,6.0,1723.11,0.9812,0.655,1.46,222.71,278.39,Paused,Q1,2022.0,4.0,75.82,11.07,28.95
CAMP_8191,Evergreen Lead Gen - Email 2024,Lead Generation,Email,Professionals 25-35,Middle East,2024-04-21,2024-08-19,54421.12,52392.64,1760182.0,49231.0,3201.0,909.0,34479.35,2.7969,1.8464,1.06,57.64,72.05,Completed,Q2,2024.0,4.4,76.88,7.3,-34.19
CAMP_9506,Holiday Conversion Push - Affiliate 2024,Conversion,Affiliate,Mid-Age 35-50,North America,2024-09-05,2025-02-02,39126.62,37192.22,2084912.0,39396.0,2573.0,1411.0,205425.62,1.8896,3.5816,0.94,26.36,32.95,Completed,Q3,2024.0,3.4,63.67,13.36,452.33
CAMP_4569,Cyber Monday Conversion Push - Social Media 2024,Conversion,Social Media,Parents,Europe,2024-07-08,2024-08-07,12109.11,12714.57,908419.0,9812.0,502.0,139.0,3253.51,1.0801,1.4166,1.3,91.47,114.34,Completed,Q3,2024.0,3.7,84.13,4.03,-74.41
CAMP_2116,Referral Lead Gen - Email 2022,Lead Generation,Email,Senior 50+,North America,2022-07-10,2022-07-24,8153.87,6894.07,586212.0,8379.0,419.0,145.0,39231.57,1.4293,1.7305,0.82,47.55,59.43,Completed,Q3,2022.0,3.7,92.0,2.42,469.06
CAMP_0559,Win-back Conversion Push - Influencer 2023,Conversion,Influencer,Senior 50+,,2023-01-01,2023-04-01,18737.27,19250.66,1806858.0,14066.0,389.0,101.0,17612.98,0.7785,0.718,1.37,190.6,238.25,Completed,Q1,2023.0,3.3,81.82,8.88,-8.51
CAMP_1258,Evergreen Lead Gen - SEO 2023,Lead Generation,SEO,Senior 50+,North America,2023-05-25,2023-06-01,11859.95,11011.65,275379.0,10801.0,545.0,137.0,40066.34,3.9222,1.2684,1.02,80.38,100.47,Completed,Q2,2023.0,3.7,88.11,6.54,263.85
CAMP_9104,Winter Brand Awareness - Influencer 2022,Brand Awareness,Influencer,Professionals 25-35,Asia Pacific,2022-09-03,2023-03-02,62551.17,63111.64,4412637.0,48499.0,767.0,156.0,19302.38,1.0991,0.3217,1.3,404.56,505.7,Completed,Q3,2022.0,2.4,83.56,8.84,-69.42
CAMP_7526,Back to School Win-back - SEO 2024,Re-engagement,SEO,Young Adults 18-25,Africa,2024-03-25,2024-06-08,9940.94,8720.45,283546.0,7762.0,185.0,32.0,2846.41,2.7375,0.4123,1.12,272.51,340.64,Completed,Q1,2024.0,2.9,79.08,10.81,-67.36
CAMP_0974,Holiday Lead Gen - Content Marketing 2022,Lead Generation,Content Marketing,Mid-Age 35-50,Africa,2022-11-29,2022-12-20,8479.18,8322.35,157848.0,4641.0,508.0,138.0,16162.57,2.9402,2.9735,1.79,60.31,75.38,Completed,Q4,2022.0,2.6,82.92,7.78,94.21
CAMP_6260,Winter Lead Gen - Instagram Ads 2022,Lead Generation,Instagram Ads,Mid-Age 35-50,Middle East,2022-09-07,2022-11-06,53188.06,45989.09,4812979.0,31913.0,1294.0,292.0,36829.5,0.6631,0.915,1.44,157.5,196.87,Completed,Q3,2022.0,3.9,84.93,3.28,-19.92
CAMP_3512,Autumn Retention - Affiliate 2022,Retention,Affiliate,Young Adults 18-25,North America,2022-11-08,2022-11-22,11212.23,11230.95,592386.0,12405.0,362.0,132.0,73773.57,2.0941,1.0641,0.91,85.08,106.35,Completed,Q4,2022.0,5.0,63.7,10.7,556.88
CAMP_8344,Product Launch Conversion Push - Content Marketing 2022,Conversion,Content Marketing,Young Adults 18-25,North America,2022-02-04,2022-04-05,33294.16,25780.84,794712.0,22400.0,913.0,326.0,15699.02,2.8186,1.4554,1.15,79.08,98.85,Completed,Q1,2022.0,3.0,86.79,0.3,-39.11
CAMP_7157,Product Launch Retention - YouTube 2024,Retention,YouTube,Students,North America,2024-01-24,2024-04-23,37076.3,31476.77,13382783.0,56943.0,2646.0,355.0,54552.15,0.4255,0.6234,0.55,88.67,110.83,Completed,Q1,2024.0,4.5,77.95,,47.13
CAMP_6184,Premium Lead Gen - SEO 2024,Lead Generation,SEO,Students,europe,2024-07-23,2024-08-06,6812.94,3418.31,122543.0,3384.0,352.0,56.0,5812.5,2.7615,1.6548,1.01,61.04,76.3,Paused,Q3,2024.0,2.7,92.0,1.5,-14.68
CAMP_9102,Brand Refresh Brand Awareness - Affiliate 2024,Brand Awareness,affiliate,Parents,europe,2024-03-28,2024-04-04,77454.55,23241.52,952936.0,21385.0,382.0,52.0,332.31,2.2441,0.2432,1.09,446.95,558.69,Cancelled,Q1,2024.0,2.6,84.21,0.96,-98.57
